text,label_name
dividend paid april 15 shareholders record date april entered list shareholders kept central securities ltd,neutral
effect savings noticeable beginning,neutral
end end delivery combines telecom media processing network digital areas,neutral
0.7 non recurring expenses recorded,neutral
event followed line orion kauppalehti live web service live,neutral
extraordinary general meeting expected place later 18 february 2011,neutral
cinema series concludes profile inventor personal journey work fiskars led design awards,neutral
project phases expected completed end 2012,neutral
plans launch 270 room atria star luxury hotel,neutral
intends relocate warehouse office space loudeac saint marcel morvillars east country operates hook manufacturing distribution unit,neutral
"owns operates fleet container capacity 17,000 teus manages diversified fleet railway rolling stock 17,000 units",neutral
handset features media bar quick access favorite media applications including music youtube ovi,neutral
calif based target designs active dress boots,neutral
"important thing bank existing 15,000 customers",neutral
innova building located close downtown immediate vicinity travel center walking distance heart city thanks trade fair bridge,neutral
chief publisher goal enhance job circulation personnel groups,neutral
joint venture planning quick timetable negotiating lease potential wind farm areas feasibility wind farms,neutral
kyroskoski investment completed late 2011 ä+ñnekoski investment spring 2012,neutral
lemminkainen headquartered helsinki operates sectors construction industry civil engineering building contracting technical building building materials industry,neutral
lemminkainen headquartered helsinki operates sectors construction industry civil engineering building contracting technical building building materials industry,neutral
marubeni focuses creating value chain wide variety fields including oil gas metals mineral resources foods pulp paper chemicals,neutral
interesting export markets russia baltic countries scandinavia,neutral
popular mobile data email surfing internet news weather,neutral
